463 U.S. 646,103 S. Ct. 3255,77 L. Ed. 2d 911,1983 U.S. LEXIS 102,DIRKS v. SECURITIES AND EXCHANGE COMMISSION,7/1/1983,3
463 U.S. 680,103 S. Ct. 3274,77 L. Ed. 2d 938,1983 U.S. LEXIS 103,"RUCKELSHAUS, ADMINISTRATOR, ENVIRONMENTAL PROTECTION AGENCY v. SIERRA CLUB et al.",7/1/1983,3
463 U.S. 713,103 S. Ct. 3291,77 L. Ed. 2d 961,1983 U.S. LEXIS 104,"RICE, DIRECTOR, DEPARTMENT OF ALCOHOLIC BEVERAGE CONTROL OF CALIFORNIA v. REHNER",7/1/1983,4
463 U.S. 745,103 S. Ct. 3308,77 L. Ed. 2d 987,1983 U.S. LEXIS 105,"JONES, SUPERINTENDENT, GREAT MEADOW CORRECTIONAL FACILITY, et al. v. BARNES",7/5/1983,3
463 U.S. 765,103 S. Ct. 3319,77 L. Ed. 2d 1003,1983 U.S. LEXIS 106,ILLINOIS v. ANDREAS,7/5/1983,4
463 U.S. 783,103 S. Ct. 3330,77 L. Ed. 2d 1019,1983 U.S. LEXIS 107,"MARSH, NEBRASKA STATE TREASURER, et al. v. CHAMBERS",7/5/1983,3
463 U.S. 825,103 S. Ct. 3352,77 L. Ed. 2d 1049,1983 U.S. LEXIS 108,"UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA, LOCAL 610, AFL-CIO, et al. v. SCOTT et al.",7/5/1983,3
463 U.S. 855,103 S. Ct. 3369,77 L. Ed. 2d 1072,1983 U.S. LEXIS 109,AMERICAN BANK & TRUST CO. et al. v. DALLAS COUNTY et al.,7/5/1983,3
463 U.S. 880,103 S. Ct. 3383,77 L. Ed. 2d 1090,1983 U.S. LEXIS 110,"BAREFOOT v. ESTELLE, DIRECTOR, TEXAS DEPARTMENT OF CORRECTIONS",7/6/1983,2
463 U.S. 939,103 S. Ct. 3418,77 L. Ed. 2d 1134,1983 U.S. LEXIS 111,BARCLAY v. FLORIDA,7/6/1983,2
463 U.S. 992,103 S. Ct. 3446,77 L. Ed. 2d 1171,1983 U.S. LEXIS 112,CALIFORNIA v. RAMOS,7/6/1983,4
463 U.S. 1032,103 S. Ct. 3469,77 L. Ed. 2d 1201,1983 U.S. LEXIS 7,MICHIGAN v. LONG,7/6/1983,4
463 U.S. 1073,103 S. Ct. 3492,77 L. Ed. 2d 1236,1983 U.S. LEXIS 8,ARIZONA GOVERNING COMMITTEE FOR TAX DEFERRED ANNUITY AND DEFERRED COMPENSATION PLANS et al. v. NORRIS,7/6/1983,7
463 U.S. 1112,103 S. Ct. 3513,77 L. Ed. 2d 1267,1983 U.S. LEXIS 113,ILLINOIS v. BATCHELDER,7/6/1983,4
463 U.S. 1121,103 S. Ct. 3517,77 L. Ed. 2d 1275,1983 U.S. LEXIS 114,CALIFORNIA v. BEHELER,7/6/1983,4
464 U.S. 1,104 S. Ct. 20,78 L. Ed. 2d 1,1983 U.S. LEXIS 115,"AUTRY v. ESTELLE, DIRECTOR, TEXAS DEPARTMENT OF CORRECTIONS",10/3/1983,9
464 U.S. 7,104 S. Ct. 291,78 L. Ed. 2d 10,1983 U.S. LEXIS 116,"ALOHA AIRLINES, INC. v. DIRECTOR OF TAXATION OF HAWAII",11/1/1983,4
464 U.S. 16,104 S. Ct. 296,78 L. Ed. 2d 17,1983 U.S. LEXIS 9,RUSSELLO v. UNITED STATES,11/1/1983,2
464 U.S. 30,104 S. Ct. 304,78 L. Ed. 2d 29,1983 U.S. LEXIS 117,NORFOLK REDEVELOPMENT AND HOUSING AUTHORITY v. CHESAPEAKE & POTOMAC TELEPHONE COMPANY OF VIRGINIA et al.,11/1/1983,3
464 U.S. 44,104 S. Ct. 385,78 L. Ed. 2d 40,1983 U.S. LEXIS 118,TORRES-VALENCIA v. UNITED STATES,11/7/1983,5
464 U.S. 46,104 S. Ct. 311,78 L. Ed. 2d 43,1983 U.S. LEXIS 10,"MAGGIO, WARDEN v. WILLIAMS",11/7/1983,8
464 U.S. 67,104 S. Ct. 373,78 L. Ed. 2d 58,1983 U.S. LEXIS 119,"IRON ARROW HONOR SOCIETY et al. v. HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",11/14/1983,5
464 U.S. 78,104 S. Ct. 378,78 L. Ed. 2d 187,1983 U.S. LEXIS 120,"WAINWRIGHT, SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS v. GOODE",11/28/1983,4
464 U.S. 89,104 S. Ct. 439,78 L. Ed. 2d 195,1983 U.S. LEXIS 12,"BUREAU OF ALCOHOL, TOBACCO AND FIREARMS v. FEDERAL LABOR RELATIONS AUTHORITY et al.",11/29/1983,3
464 U.S. 109,104 S. Ct. 450,78 L. Ed. 2d 210,1983 U.S. LEXIS 121,"SULLIVAN v. WAINWRIGHT, SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS, et al.",11/29/1983,9
464 U.S. 114,104 S. Ct. 453,78 L. Ed. 2d 267,1983 U.S. LEXIS 11,"RUSHEN, DIRECTOR, CALIFORNIA DEPARTMENT OF CORRECTIONS, et al. v. SPAIN",12/12/1983,5
464 U.S. 154,104 S. Ct. 568,78 L. Ed. 2d 379,1984 U.S. LEXIS 10,UNITED STATES v. MENDOZA,1/10/1984,3
464 U.S. 165,104 S. Ct. 575,78 L. Ed. 2d 388,1984 U.S. LEXIS 1,UNITED STATES v. STAUFFER CHEMICAL CO.,1/10/1984,2
464 U.S. 183,104 S. Ct. 584,78 L. Ed. 2d 401,1984 U.S. LEXIS 11,IMMIGRATION AND NATURALIZATION SERVICE v. PHINPATHYA,1/10/1984,3
464 U.S. 206,104 S. Ct. 597,78 L. Ed. 2d 420,1984 U.S. LEXIS 12,COMMISSIONER OF INTERNAL REVENUE v. ENGLE ET UX.,1/10/1984,2
464 U.S. 238,104 S. Ct. 615,78 L. Ed. 2d 443,1984 U.S. LEXIS 13,"SILKWOOD, ADMINISTRATOR OF THE ESTATE OF SILKWOOD v. KERR-MCGEE CORP. et al.",1/11/1984,4
464 U.S. 287,104 S. Ct. 641,78 L. Ed. 2d 477,1984 U.S. LEXIS 14,MICHIGAN v. CLIFFORD et al.,1/11/1984,2
464 U.S. 312,104 S. Ct. 656,78 L. Ed. 2d 496,1984 U.S. LEXIS 15,SECRETARY OF THE INTERIOR et al. v. CALIFORNIA et al.,1/11/1984,3
464 U.S. 377,104 S. Ct. 752,78 L. Ed. 2d 541,1984 U.S. LEXIS 16,"WOODARD, SECRETARY OF CORRECTIONS OF NORTH CAROLINA, et al. v. HUTCHINS",1/13/1984,8
464 U.S. 386,104 S. Ct. 756,78 L. Ed. 2d 549,1984 U.S. LEXIS 17,BADARACCO et al. v. COMMISSIONER OF INTERNAL REVENUE,1/17/1984,2
464 U.S. 408,104 S. Ct. 769,78 L. Ed. 2d 567,1984 U.S. LEXIS 18,"DONOVAN, SECRETARY OF LABOR, et al. v. LONE STEER, INC.",1/17/1984,3
464 U.S. 417,104 S. Ct. 774,78 L. Ed. 2d 574,1984 U.S. LEXIS 19,"SONY CORPORATION OF AMERICA et al. v. UNIVERSAL CITY STUDIOS, INC., et al.",1/17/1984,3
464 U.S. 501,104 S. Ct. 819,78 L. Ed. 2d 629,1984 U.S. LEXIS 20,"PRESS-ENTERPRISE CO. v. SUPERIOR COURT OF CALIFORNIA, RIVERSIDE COUNTY",1/18/1984,5
464 U.S. 523,104 S. Ct. 831,78 L. Ed. 2d 645,1984 U.S. LEXIS 21,"DAILY INCOME FUND, INC., et al. v. FOX",1/18/1984,2
464 U.S. 548,104 S. Ct. 845,78 L. Ed. 2d 663,1984 U.S. LEXIS 22,"MCDONOUGH POWER EQUIPMENT, INC. v. GREENWOOD et al.",1/18/1984,3
465 U.S. 1,104 S. Ct. 852,79 L. Ed. 2d 1,1984 U.S. LEXIS 2,SOUTHLAND CORP. et al. v. KEATING et al.,1/23/1984,4
465 U.S. 37,104 S. Ct. 871,79 L. Ed. 2d 29,1984 U.S. LEXIS 3,"PULLEY, WARDEN v. HARRIS",1/23/1984,4
465 U.S. 75,104 S. Ct. 892,79 L. Ed. 2d 56,1984 U.S. LEXIS 23,MIGRA v. WARREN CITY SCHOOL DISTRICT BOARD OF EDUCATION et al.,1/23/1984,5
465 U.S. 89,104 S. Ct. 900,79 L. Ed. 2d 67,1984 U.S. LEXIS 4,PENNHURST STATE SCHOOL AND HOSPITAL et al. v. HALDERMAN et al.,1/23/1984,4
465 U.S. 168,104 S. Ct. 944,79 L. Ed. 2d 122,1984 U.S. LEXIS 24,"MCKASKLE, ACTING DIRECTOR, TEXAS DEPARTMENT OF CORRECTIONS v. WIGGINS",1/23/1984,3
465 U.S. 200,104 S. Ct. 962,79 L. Ed. 2d 147,1984 U.S. LEXIS 25,"ANTONE v. DUGGER, SUPERINTENDENT, FLORIDA STATE PRISON, et al.",1/25/1984,9
465 U.S. 208,104 S. Ct. 1020,79 L. Ed. 2d 249,1984 U.S. LEXIS 26,UNITED BUILDING & CONSTRUCTION TRADES COUNCIL OF CAMDEN COUNTY AND VICINITY v. MAYOR AND COUNCIL OF THE CITY OF CAMDEN et al.,2/21/1984,4
465 U.S. 236,104 S. Ct. 1037,79 L. Ed. 2d 271,1984 U.S. LEXIS 5,MCCAIN et al. v. LYBRAND et al.,2/21/1984,4
465 U.S. 259,104 S. Ct. 1051,79 L. Ed. 2d 288,1984 U.S. LEXIS 27,FLANAGAN et al. v. UNITED STATES,2/21/1984,4
465 U.S. 271,104 S. Ct. 1058,79 L. Ed. 2d 299,1984 U.S. LEXIS 28,MINNESOTA STATE BOARD FOR COMMUNITY COLLEGES v. KNIGHT et al.,2/21/1984,3
465 U.S. 324,104 S. Ct. 1257,79 L. Ed. 2d 338,1984 U.S. LEXIS 29,COLORADO v. NUNEZ,2/21/1984,9
465 U.S. 330,104 S. Ct. 1086,79 L. Ed. 2d 343,1984 U.S. LEXIS 30,DICKMAN et al. v. COMMISSIONER OF INTERNAL REVENUE,2/21/1984,2
465 U.S. 354,104 S. Ct. 1099,79 L. Ed. 2d 361,1984 U.S. LEXIS 31,UNITED STATES v. ONE ASSORTMENT OF 89 FIREARMS,2/22/1984,4
465 U.S. 367,104 S. Ct. 1107,79 L. Ed. 2d 372,1984 U.S. LEXIS 32,"SOUTH CAROLINA v. REGAN, SECRETARY OF THE TREASURY",2/22/1984,
465 U.S. 420,104 S. Ct. 1136,79 L. Ed. 2d 409,1984 U.S. LEXIS 33,MINNESOTA v. MURPHY,2/22/1984,3
465 U.S. 463,104 S. Ct. 1161,79 L. Ed. 2d 443,1984 U.S. LEXIS 34,"SOLEM, WARDEN, SOUTH DAKOTA STATE PENITENTIARY, et al. v. BARTLETT",2/22/1984,2
465 U.S. 482,104 S. Ct. 1172,79 L. Ed. 2d 458,1984 U.S. LEXIS 35,DIXSON v. UNITED STATES,2/22/1984,2
465 U.S. 513,104 S. Ct. 1188,79 L. Ed. 2d 482,1984 U.S. LEXIS 6,"NATIONAL LABOR RELATIONS BOARD v. BILDISCO & BILDISCO, DEBTOR-IN-POSSESSION, et al.",2/22/1984,2
465 U.S. 555,104 S. Ct. 1211,79 L. Ed. 2d 516,1984 U.S. LEXIS 158,"GROVE CITY COLLEGE et al. v. BELL, SECRETARY OF EDUCATION, et al.",2/28/1984,2
465 U.S. 605,104 S. Ct. 1237,79 L. Ed. 2d 552,1984 U.S. LEXIS 169,UNITED STATES v. DOE,2/28/1984,7
465 U.S. 624,104 S. Ct. 1248,79 L. Ed. 2d 568,1984 U.S. LEXIS 168,"CONSOLIDATED RAIL CORPORATION v. DARRONE, ADMINISTRATRIX OF THE ESTATE OF LESTRANGE",2/24/1984,2
465 U.S. 638,104 S. Ct. 1338,79 L. Ed. 2d 579,1984 U.S. LEXIS 36,"SOLEM, WARDEN, SOUTH DAKOTA STATE PENITENTIARY v. STUMES",2/29/1984,4
465 U.S. 668,104 S. Ct. 1355,79 L. Ed. 2d 604,1984 U.S. LEXIS 37,"LYNCH, MAYOR OF PAWTUCKET, et al. v. DONNELLY et al.",3/5/1984,3
465 U.S. 728,104 S. Ct. 1387,79 L. Ed. 2d 646,1984 U.S. LEXIS 38,"HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES v. MATHEWS et al.",3/5/1984,3
465 U.S. 752,104 S. Ct. 1464,79 L. Ed. 2d 775,1984 U.S. LEXIS 39,MONSANTO CO. v. SPRAY-RITE SERVICE CORP.,3/20/1984,2
465 U.S. 770,104 S. Ct. 1473,79 L. Ed. 2d 790,1984 U.S. LEXIS 40,"KEETON v. HUSTLER MAGAZINE, INC., et al.",3/20/1984,4
465 U.S. 783,104 S. Ct. 1482,79 L. Ed. 2d 804,1984 U.S. LEXIS 41,CALDER et al. v. JONES,3/20/1984,2
465 U.S. 792,104 S. Ct. 1488,79 L. Ed. 2d 814,1984 U.S. LEXIS 42,UNITED STATES v. WEBER AIRCRAFT CORP. et al.,3/20/1984,3
465 U.S. 805,104 S. Ct. 1495,79 L. Ed. 2d 826,1984 U.S. LEXIS 43,UNITED STATES v. ARTHUR YOUNG & CO. et al.,3/21/1984,7
465 U.S. 822,104 S. Ct. 1505,79 L. Ed. 2d 839,1984 U.S. LEXIS 44,"NATIONAL LABOR RELATIONS BOARD v. CITY DISPOSAL SYSTEMS, INC.",3/21/1984,4
465 U.S. 848,104 S. Ct. 1519,79 L. Ed. 2d 860,1984 U.S. LEXIS 45,KOSAK v. UNITED STATES,3/21/1984,2
465 U.S. 870,104 S. Ct. 1532,79 L. Ed. 2d 878,1984 U.S. LEXIS 46,"HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES v. EDWARDS",3/21/1984,5
465 U.S. 886,104 S. Ct. 1541,79 L. Ed. 2d 891,1984 U.S. LEXIS 47,"BLUM, COMMISSIONER, NEW YORK STATE DEPARTMENT OF SOCIAL SERVICES v. STENSON",3/21/1984,6
466 U.S. 1,104 S. Ct. 1673,80 L. Ed. 2d 1,1984 U.S. LEXIS 48,"KOEHLER, WARDEN v. ENGLE",3/26/1984,2
466 U.S. 2,104 S. Ct. 1551,80 L. Ed. 2d 2,1984 U.S. LEXIS 49,JEFFERSON PARISH HOSPITAL DISTRICT NO. 2 et al. v. HYDE,3/27/1984,4
466 U.S. 48,104 S. Ct. 1577,80 L. Ed. 2d 36,1984 U.S. LEXIS 50,"ESCAMBIA COUNTY, FLORIDA, et al. v. MCMILLAN et al.",3/27/1984,5
466 U.S. 54,104 S. Ct. 1621,80 L. Ed. 2d 41,1984 U.S. LEXIS 51,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION v. SHELL OIL CO.,4/2/1984,4
466 U.S. 96,104 S. Ct. 1645,80 L. Ed. 2d 74,1984 U.S. LEXIS 52,LOUISIANA v. MISSISSIPPI et al.,4/2/1984,
466 U.S. 109,104 S. Ct. 1652,80 L. Ed. 2d 85,1984 U.S. LEXIS 53,UNITED STATES v. JACOBSEN et al.,4/2/1984,3
466 U.S. 144,104 S. Ct. 1900,80 L. Ed. 2d 194,1984 U.S. LEXIS 225,STATE OF ARIZONA v. STATE OF CALIFORNIA et al.,4/16/1984,
466 U.S. 147,104 S. Ct. 1723,80 L. Ed. 2d 196,1984 U.S. LEXIS 54,BALDWIN COUNTY WELCOME CENTER v. BROWN,4/16/1984,3
466 U.S. 170,104 S. Ct. 1735,80 L. Ed. 2d 214,1984 U.S. LEXIS 55,OLIVER v. UNITED STATES,4/17/1984,2
466 U.S. 198,104 S. Ct. 1751,80 L. Ed. 2d 237,1984 U.S. LEXIS 56,SUMMA CORP. v. CALIFORNIA ex rel. STATE LANDS COMMISSION et al.,4/17/1984,3
466 U.S. 210,104 S. Ct. 1758,80 L. Ed. 2d 247,1984 U.S. LEXIS 57,IMMIGRATION AND NATURALIZATION SERVICE et al. v. DELGADO et al.,4/17/1984,3
466 U.S. 243,104 S. Ct. 1776,80 L. Ed. 2d 273,1984 U.S. LEXIS 58,"TRANS WORLD AIRLINES, INC. v. FRANKLIN MINT CORP. et al.",4/17/1984,2
466 U.S. 284,104 S. Ct. 1799,80 L. Ed. 2d 302,1984 U.S. LEXIS 59,"MCDONALD v. CITY OF WEST BRANCH, MICHIGAN, et al.",4/18/1984,4
466 U.S. 294,104 S. Ct. 1805,80 L. Ed. 2d 311,1984 U.S. LEXIS 60,JUSTICES OF BOSTON MUNICIPAL COURT v. LYDON,4/18/1984,3
466 U.S. 341,104 S. Ct. 1830,80 L. Ed. 2d 346,1984 U.S. LEXIS 61,JAMES v. KENTUCKY,4/18/1984,4
466 U.S. 353,104 S. Ct. 1837,80 L. Ed. 2d 356,1984 U.S. LEXIS 62,"LIMBACH, TAX COMMISSIONER OF OHIO v. HOOVEN & ALLISON CO.",4/18/1984,5
466 U.S. 364,104 S. Ct. 1844,80 L. Ed. 2d 366,1984 U.S. LEXIS 63,SCHNEIDER MOVING & STORAGE CO. v. ROBBINS et al.,4/18/1984,2
466 U.S. 377,104 S. Ct. 2144,80 L. Ed. 2d 377,1984 U.S. LEXIS 64,BOARD OF EDUCATION OF PARIS UNION SCHOOL DISTRICT NO. 95 et al. v. VAIL,4/23/1984,2
466 U.S. 378,104 S. Ct. 2144,80 L. Ed. 2d 378,1984 U.S. LEXIS 65,"CAPITAL CITIES MEDIA, INC., TDBA THE WILKES-BARRE TIMES LEADER, et al. v. TOOLE, JUDGE, COURT OF COMMON PLEAS OF LUZERNE COUNTY",4/23/1984,5
466 U.S. 380,104 S. Ct. 1852,80 L. Ed. 2d 381,1984 U.S. LEXIS 66,"FLORIDA v. MEYERS, AKA WEYERS",4/23/1984,4
466 U.S. 388,104 S. Ct. 1856,80 L. Ed. 2d 388,1984 U.S. LEXIS 67,WESTINGHOUSE ELECTRIC CORP. v. TULLY et al.,4/24/1984,3
466 U.S. 408,104 S. Ct. 1868,80 L. Ed. 2d 404,1984 U.S. LEXIS 68,"HELICOPTEROS NACIONALES DE COLOMBIA, S. A. v. HALL et al.",4/24/1984,3
466 U.S. 429,104 S. Ct. 1879,80 L. Ed. 2d 421,1984 U.S. LEXIS 69,PALMORE v. SIDOTI,4/24/1984,3
466 U.S. 435,104 S. Ct. 1883,80 L. Ed. 2d 428,1984 U.S. LEXIS 70,"ELLIS et al. v. BROTHERHOOD OF RAILWAY, AIRLINE & STEAMSHIP CLERKS, FREIGHT HANDLERS, EXPRESS & STATION EMPLOYES et al.",4/25/1984,7
466 U.S. 463,104 S. Ct. 1936,80 L. Ed. 2d 480,1984 U.S. LEXIS 71,"FEDERAL COMMUNICATIONS COMMISSION et al. v. ITT WORLD COMMUNICATIONS, INC., et al.",4/30/1984,4
466 U.S. 475,104 S. Ct. 1942,80 L. Ed. 2d 492,1984 U.S. LEXIS 72,UNITED STATES v. RODGERS,4/30/1984,4
466 U.S. 485,104 S. Ct. 1949,80 L. Ed. 2d 502,1984 U.S. LEXIS 73,"BOSE CORP. v. CONSUMERS UNION OF UNITED STATES, INC.",4/30/1984,2
466 U.S. 521,104 S. Ct. 2163,80 L. Ed. 2d 531,1984 U.S. LEXIS 74,WESTINGHOUSE ELECTRIC CORP. v. VAUGHN et al.,4/30/1984,9
466 U.S. 522,104 S. Ct. 1970,80 L. Ed. 2d 565,1984 U.S. LEXIS 75,"PULLIAM, MAGISTRATE FOR THE COUNTY OF CULPEPER, VIRGINIA v. ALLEN et al.",5/14/1984,2
466 U.S. 558,104 S. Ct. 1989,80 L. Ed. 2d 590,1984 U.S. LEXIS 76,HOOVER et al. v. RONWIN et al.,5/14/1984,3
466 U.S. 602,104 S. Ct. 2013,80 L. Ed. 2d 622,1984 U.S. LEXIS 77,"HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES v. RINGER et al.",5/14/1984,3
466 U.S. 648,104 S. Ct. 2039,80 L. Ed. 2d 657,1984 U.S. LEXIS 78,UNITED STATES v. CRONIC,5/14/1984,4
466 U.S. 668,104 S. Ct. 2052,80 L. Ed. 2d 674,1984 U.S. LEXIS 79,"STRICKLAND, SUPERINTENDENT, FLORIDA STATE PRISON, et al. v. WASHINGTON",5/14/1984,3
466 U.S. 720,104 S. Ct. 2081,80 L. Ed. 2d 715,1984 U.S. LEXIS 80,"NATIONAL LABOR RELATIONS BOARD v. INTERNATIONAL ASSOCIATION OF BRIDGE, STRUCTURAL & ORNAMENTAL IRONWORKERS, LOCAL 480, AFL-CIO",5/14/1984,4
466 U.S. 727,104 S. Ct. 2085,80 L. Ed. 2d 721,1984 U.S. LEXIS 81,MASSACHUSETTS v. UPTON,5/14/1984,4
466 U.S. 740,104 S. Ct. 2091,80 L. Ed. 2d 732,1984 U.S. LEXIS 82,WELSH v. WISCONSIN,5/15/1984,5
466 U.S. 765,104 S. Ct. 2105,80 L. Ed. 2d 753,1984 U.S. LEXIS 2097,ESCONDIDO MUTUAL WATER CO. et al. v. LA JOLLA BAND OF MISSION INDIANS et al.,5/15/1984,7
466 U.S. 789,104 S. Ct. 2118,80 L. Ed. 2d 772,1984 U.S. LEXIS 83,MEMBERS OF THE CITY COUNCIL OF THE CITY OF LOS ANGELES et al. v. TAXPAYERS FOR VINCENT et al.,5/15/1984,4
467 U.S. 1,104 S. Ct. 2187,81 L. Ed. 2d 1,1984 U.S. LEXIS 84,"KIRBY FOREST INDUSTRIES, INC. v. UNITED STATES",5/21/1984,2
467 U.S. 20,104 S. Ct. 2199,81 L. Ed. 2d 17,1984 U.S. LEXIS 85,"SEATTLE TIMES CO., DBA THE SEATTLE TIMES, et al. v. RHINEHART et al.",5/21/1984,2
467 U.S. 39,104 S. Ct. 2210,81 L. Ed. 2d 31,1984 U.S. LEXIS 86,WALLER v. GEORGIA,5/21/1984,4
467 U.S. 51,104 S. Ct. 2218,81 L. Ed. 2d 42,1984 U.S. LEXIS 87,"HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES v. COMMUNITY HEALTH SERVICES OF CRAWFORD COUNTY, INC., et al.",5/21/1984,4
467 U.S. 69,104 S. Ct. 2229,81 L. Ed. 2d 59,1984 U.S. LEXIS 7,HISHON v. KING & SPALDING,5/22/1984,4
467 U.S. 82,104 S. Ct. 2237,81 L. Ed. 2d 71,1984 U.S. LEXIS 88,"SOUTH-CENTRAL TIMBER DEVELOPMENT, INC. v. WUNNICKE, COMMISSIONER, DEPARTMENT OF NATURAL RESOURCES OF ALASKA, et al.",5/22/1984,4
467 U.S. 104,104 S. Ct. 2249,81 L. Ed. 2d 88,1984 U.S. LEXIS 89,"HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES v. DAY et al.",5/22/1984,5
467 U.S. 138,104 S. Ct. 2267,81 L. Ed. 2d 113,1984 U.S. LEXIS 8,"THREE AFFILIATED TRIBES OF THE FORT BERTHOLD RESERVATION v. WOLD ENGINEERING, P. C., et al.",5/29/1984,5
467 U.S. 167,104 S. Ct. 2284,81 L. Ed. 2d 134,1984 U.S. LEXIS 90,UNITED STATES v. LORENZETTI,5/29/1984,3
467 U.S. 180,104 S. Ct. 2292,81 L. Ed. 2d 146,1984 U.S. LEXIS 91,UNITED STATES v. GOUVEIA et al.,5/29/1984,4
467 U.S. 203,104 S. Ct. 2305,81 L. Ed. 2d 164,1984 U.S. LEXIS 92,ARIZONA v. RUMSEY,5/29/1984,2
467 U.S. 216,104 S. Ct. 2312,81 L. Ed. 2d 175,1984 U.S. LEXIS 93,"BERNAL v. FAINTER, SECRETARY OF STATE OF TEXAS, et al.",5/30/1984,4
467 U.S. 229,104 S. Ct. 2321,81 L. Ed. 2d 186,1984 U.S. LEXIS 94,HAWAII HOUSING AUTHORITY ET AL v. MIDKIFF et al.,5/30/1984,4
467 U.S. 246,104 S. Ct. 2332,81 L. Ed. 2d 201,1984 U.S. LEXIS 95,NEW YORK v. UPLINGER et al.,5/30/1984,9
467 U.S. 253,104 S. Ct. 2403,81 L. Ed. 2d 207,1984 U.S. LEXIS 96,"SCHALL, COMMISSIONER OF NEW YORK CITY DEPARTMENT OF JUVENILE JUSTICE v. MARTIN et al.",6/4/1984,3
467 U.S. 310,104 S. Ct. 2433,81 L. Ed. 2d 247,1984 U.S. LEXIS 9,COLORADO v. NEW MEXICO et al.,6/4/1984,
467 U.S. 340,104 S. Ct. 2450,81 L. Ed. 2d 270,1984 U.S. LEXIS 97,"BLOCK, SECRETARY OF AGRICULTURE, et al. v. COMMUNITY NUTRITION INSTITUTE et al.",6/4/1984,3
467 U.S. 354,104 S. Ct. 2458,81 L. Ed. 2d 282,1984 U.S. LEXIS 98,"INTERSTATE COMMERCE COMMISSION et al. v. AMERICAN TRUCKING ASSOCIATIONS, INC., et al.",6/5/1984,4
467 U.S. 380,104 S. Ct. 2472,81 L. Ed. 2d 301,1984 U.S. LEXIS 99,ALUMINUM COMPANY OF AMERICA et al. v. CENTRAL LINCOLN PEOPLES' UTILITY DISTRICT et al.,6/5/1984,4
467 U.S. 407,104 S. Ct. 2489,81 L. Ed. 2d 321,1984 U.S. LEXIS 100,IMMIGRATION AND NATURALIZATION SERVICE v. STEVIC,6/5/1984,4
467 U.S. 431,104 S. Ct. 2501,81 L. Ed. 2d 377,1984 U.S. LEXIS 101,"NIX, WARDEN OF THE IOWA STATE PENITENTIARY v. WILLIAMS",6/11/1984,4
467 U.S. 461,104 S. Ct. 2518,81 L. Ed. 2d 399,1984 U.S. LEXIS 102,"MICHIGAN CANNERS & FREEZERS ASSOCIATION, INC., et al. v. AGRICULTURAL MARKETING AND BARGAINING BOARD et al.",6/11/1984,3
467 U.S. 479,104 S. Ct. 2528,81 L. Ed. 2d 413,1984 U.S. LEXIS 103,CALIFORNIA v. TROMBETTA et al.,6/11/1984,4
467 U.S. 493,104 S. Ct. 2536,81 L. Ed. 2d 425,1984 U.S. LEXIS 104,OHIO v. JOHNSON,6/11/1984,4
467 U.S. 504,104 S. Ct. 2543,81 L. Ed. 2d 437,1984 U.S. LEXIS 105,"MABRY, COMMISSIONER, ARKANSAS DEPARTMENT OF CORRECTION v. JOHNSON",6/11/1984,3
467 U.S. 512,104 S. Ct. 2549,81 L. Ed. 2d 446,1984 U.S. LEXIS 106,FRANCHISE TAX BOARD OF CALIFORNIA v. UNITED STATES POSTAL SERVICE,6/11/1984,4
467 U.S. 526,104 S. Ct. 2557,81 L. Ed. 2d 457,1984 U.S. LEXIS 107,"LOCAL NO. 82, FURNITURE & PIANO MOVERS, FURNITURE STORE DRIVERS, HELPERS, WAREHOUSEMEN & PACKERS, et al. v. CROWLEY et al.",6/12/1984,4
467 U.S. 561,104 S. Ct. 2576,81 L. Ed. 2d 483,1984 U.S. LEXIS 108,FIREFIGHTERS LOCAL UNION NO. 1784 v. STOTTS et al.,6/12/1984,3
467 U.S. 622,104 S. Ct. 2610,81 L. Ed. 2d 527,1984 U.S. LEXIS 109,"HAYFIELD NORTHERN RAILROAD CO., INC., et al. v. CHICAGO & NORTH WESTERN TRANSPORTATION CO.",6/12/1984,4
467 U.S. 638,104 S. Ct. 2620,81 L. Ed. 2d 540,1984 U.S. LEXIS 110,"ARMCO INC. v. HARDESTY, TAX COMMISSIONER OF WEST VIRGINIA",6/12/1984,3
467 U.S. 649,104 S. Ct. 2626,81 L. Ed. 2d 550,1984 U.S. LEXIS 111,NEW YORK v. QUARLES,6/12/1984,4
467 U.S. 691,104 S. Ct. 2694,81 L. Ed. 2d 580,1984 U.S. LEXIS 112,"CAPITAL CITIES CABLE, INC., et al. v. CRISP, DIRECTOR, OKLAHOMA ALCOHOLIC BEVERAGE CONTROL BOARD",6/18/1984,3
467 U.S. 717,104 S. Ct. 2709,81 L. Ed. 2d 601,1984 U.S. LEXIS 113,PENSION BENEFIT GUARANTY CORPORATION v. R. A. GRAY & CO.,6/18/1984,4
